0,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.002,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.004,-1.67998422410862,-1.40180013314166,-1.81269609793621,-2.99370280320112,-0.885684268440151,-0.0696015262341573,1
0.006,-1.67995267286046,-1.40180040019311,-1.81268829319421,-2.99370840937382,-0.885652805856414,-0.0696045787488477,1
0.008,-1.67990534753878,-1.40180080299784,-1.81267658429942,-2.99371681796724,-0.885605613535278,-0.0696091576553632,1
0.01,-1.679842250069,-1.40180134432099,-1.81266096904,-2.9937280281551,-0.885542693407035,-0.069615263120612,1
0.012,-1.67976338301941,-1.40180202784934,-1.81264144446698,-2.99374203883574,-0.88546404804645,-0.0696228953670836,1
0.014,-1.67966874960204,-1.40180285819111,-1.81261800689428,-2.99375884863221,-0.885369680673658,-0.0696320546728022,1
0.016,-1.67955835367381,-1.40180384087591,-1.8125906518989,-2.99377845589224,-0.885259595155287,-0.0696427413712679,1
0.018,-1.67943219973785,-1.40180498235451,-1.81255937432101,-2.99380085868842,-0.885133796005803,-0.069654955851386,1
0.02,-1.67929029294508,-1.40180628999867,-1.81252416826413,-2.99382605481818,-0.884992288389078,-0.0696686985573845,1
0.022,-1.67913263909603,-1.40180777210094,-1.81248502709536,-2.99385404180397,-0.88483507812017,-0.0696839699887202,1
0.024,-1.67895924464279,-1.40180943787437,-1.81244194344551,-2.99388481689331,-0.884662171667346,-0.0697007706999716,1
0.026,-1.67877011669131,-1.40181129745224,-1.81239490920944,-2.99391837705897,-0.884473576154301,-0.0697191013007228,1
0.028,-1.67856526300379,-1.40181336188773,-1.81234391554628,-2.99395471899905,-0.884269299362609,-0.0697389624554305,1
0.03,-1.67834469200141,-1.40181564315359,-1.81228895287971,-2.99399383913719,-0.884049349734388,-0.0697603548832836,1
0.032,-1.67810841276716,-1.40181815414174,-1.81223001089833,-2.99403573362271,-0.883813736375174,-0.0697832793580491,1
0.034,-1.67785643504897,-1.40182090866284,-1.81216707855596,-2.99408039833081,-0.883562469057038,-0.0698077367079027,1
0.036,-1.67758876926304,-1.40182392144583,-1.81210014407205,-2.99412782886278,-0.883295558221873,-0.0698337278152526,1
0.038,-1.67730542649733,-1.40182720813744,-1.81202919493211,-2.99417802054621,-0.883013014984926,-0.0698612536165458,1
0.04,-1.67700641851531,-1.40183078530164,-1.81195421788808,-2.99423096843526,-0.882714851138527,-0.069890315102066,1
0.042,-1.67669175775992,-1.40183467041907,-1.81187519895889,-2.99428666731092,-0.882401079156029,-0.0699209133157138,1
0.044,-1.67636145735772,-1.40183888188637,-1.81179212343089,-2.99434511168129,-0.882071712195948,-0.0699530493547808,1
0.046,-1.6760155311232,-1.40184343901557,-1.81170497585842,-2.9944062957819,-0.881726764106317,-0.0699867243697048,1
0.048,-1.67565399356341,-1.40184836203329,-1.81161374006438,-2.99447021357606,-0.881366249429237,-0.0700219395638148,1
0.05,-1.67527685988267,-1.40185367208002,-1.81151839914083,-2.99453685875519,-0.880990183405616,-0.0700586961930636,1
0.052,-1.67488414598753,-1.40185939120927,-1.81141893544963,-2.99460622473924,-0.880598581980126,-0.0700969955657452,1
0.054,-1.67447586849191,-1.4018655423867,-1.81131533062313,-2.99467830467712,-0.880191461806339,-0.0701368390422004,1
0.056,-1.67405204472249,-1.40187214948914,-1.81120756556487,-2.99475309144712,-0.879768840252063,-0.0701782280345068,1
0.058,-1.67361269272416,-1.40187923730365,-1.81109562045036,-2.9948305776574,-0.87933073540485,-0.0702211640061586,1
0.06,-1.67315783126582,-1.40188683152638,-1.81097947472786,-2.99491075564653,-0.878877166077713,-0.07026564847173,1
0.062,-1.6726874798462,-1.4018949587615,-1.81085910711924,-2.994993617484,-0.878408151815016,-0.0703116829965237,1
0.064,-1.67220165870001,-1.40190364651998,-1.81073449562084,-2.99507915497084,-0.877923712898529,-0.070359269196209,1
0.066,-1.67170038880413,-1.4019129232183,-1.81060561750445,-2.99516735964024,-0.877423870353685,-0.0704084087364416,1
0.068,-1.67118369188408,-1.40192281817712,-1.81047244931823,-2.9952582227582,-0.87690864595599,-0.0704591033324712,1
0.07,-1.67065159042061,-1.40193336161985,-1.81033496688777,-2.99535173532426,-0.876378062237606,-0.070511354748735,1
0.072,-1.67010410765646,-1.40194458467114,-1.81019314531719,-2.99544788807223,-0.875832142494109,-0.0705651647984332,1
0.074,-1.66954126760326,-1.40195651935532,-1.81004695899019,-2.99554667147101,-0.875270910791396,-0.0706205353430926,1
0.076,-1.66896309504865,-1.40196919859467,-1.80989638157134,-2.99564807572543,-0.874694391972751,-0.0706774682921153,1
0.078,-1.66836961556351,-1.40198265620768,-1.80974138600722,-2.99575209077715,-0.874102611666074,-0.0707359656023068,1
0.08,-1.66776085550932,-1.40199692690719,-1.8095819445278,-2.9958587063056,-0.873495596291249,-0.0707960292773963,1
0.082,-1.66713684204571,-1.40201204629842,-1.80941802864771,-2.99596791172898,-0.87287337306766,-0.0708576613675341,1
0.084,-1.66649760313813,-1.40202805087689,-1.80924960916772,-2.99607969620536,-0.872235970021853,-0.0709208639687764,1
0.086,-1.66584316756566,-1.40204497802628,-1.8090766561762,-2.99619404863375,-0.871583415995316,-0.0709856392225544,1
0.088,-1.66517356492892,-1.40206286601611,-1.80889913905063,-2.99631095765533,-0.870915740652415,-0.0710519893151235,1
0.09,-1.6644888256582,-1.40208175399937,-1.80871702645926,-2.99643041165464,-0.87023297448843,-0.071119916477001,1
0.092,-1.66378898102156,-1.40210168201,-1.80853028636275,-2.99655239876097,-0.869535148837735,-0.0711894229823795,1
0.094,-1.66307406313321,-1.40212269096027,-1.80833888601592,-2.99667690684966,-0.868822295882078,-0.0712605111485305,1
0.096,-1.66234410496186,-1.40214482263796,-1.80814279196961,-2.99680392354361,-0.868094448658967,-0.0713331833351859,1
0.098,-1.66159914033928,-1.40216811970354,-1.80794197007249,-2.99693343621479,-0.867351641070185,-0.0714074419439032,1
0.1,-1.66083920396892,-1.40219262568709,-1.80773638547314,-2.99706543198585,-0.866593907890379,-0.0714832894174114,1
0.102,-1.66006433143456,-1.40221838498516,-1.80752600262202,-2.99719989773177,-0.86582128477575,-0.0715607282389428,1
0.104,-1.6592745592092,-1.40224544285743,-1.80731078527365,-2.99733682008169,-0.865033808272837,-0.0716397609315385,1
0.106,-1.65846992466385,-1.40227384542328,-1.80709069648879,-2.99747618542069,-0.864231515827374,-0.0717203900573443,1
0.108,-1.65765046607657,-1.40230363965813,-1.80686569863677,-2.99761797989178,-0.863414445793226,-0.0718026182168806,1
0.11,-1.65681622264142,-1.40233487338973,-1.80663575339789,-2.99776218939789,-0.862582637441398,-0.0718864480482941,1
0.112,-1.65596723447761,-1.40236759529416,-1.80640082176588,-2.99790879960403,-0.861736130969084,-0.0719718822265952,1
0.114,-1.6551035426386,-1.40240185489176,-1.80616086405049,-2.99805779593946,-0.860874967508818,-0.0720589234628664,1
0.116,-1.65422518912133,-1.40243770254287,-1.80591583988016,-2.99820916360003,-0.859999189137616,-0.0721475745034589,1
0.118,-1.65333221687541,-1.40247518944333,-1.80566570820481,-2.99836288755062,-0.859108838886205,-0.072237838129164,1
0.12,-1.65242466981247,-1.40251436761988,-1.80541042729868,-2.9985189525276,-0.858203960748271,-0.0723297171543643,1
0.122,-1.65150259281536,-1.40255528992531,-1.80514995476333,-2.9986773430415,-0.857284599689721,-0.0724232144261657,1
0.124,-1.65056603174756,-1.40259801003349,-1.80488424753074,-2.99883804337976,-0.856350801658,-0.0725183328235049,1
0.126,-1.64961503346246,-1.4026425824341,-1.80461326186646,-2.99900103760954,-0.855402613591382,-0.0726150752562388,1
0.128,-1.64864964581274,-1.40268906242724,-1.80433695337295,-2.99916630958072,-0.854440083428293,-0.0727134446642088,1
0.13,-1.64766991765967,-1.40273750611783,-1.80405527699301,-2.99933384292896,-0.853463260116622,-0.072813444016284,1
0.132,-1.64667589888248,-1.40278797040972,-1.80376818701326,-2.99950362107893,-0.852472193623023,-0.0729150763093827,1
0.134,-1.64566764038765,-1.40284051299968,-1.80347563706786,-2.99967562724765,-0.851466934942199,-0.0730183445674687,1
0.136,-1.6446451941182,-1.40289519237111,-1.80317758014226,-2.9998498444479,-0.850447536106156,-0.0731232518405272,1
0.138,-1.64360861306293,-1.40295206778752,-1.80287396857712,-3.00002625549187,-0.849414050193432,-0.0732298012035143,1
0.14,-1.64255795126568,-1.40301119928581,-1.80256475407233,-3.00020484299486,-0.848366531338274,-0.0733379957552837,1
0.142,-1.64149326383442,-1.40307264766927,-1.80224988769117,-3.00038558937913,-0.847305034739765,-0.0734478386174909,1
0.144,-1.64041460695042,-1.40313647450037,-1.80192931986464,-3.00056847687793,-0.846229616670894,-0.0735593329334694,1
0.146,-1.63932203787722,-1.40320274209328,-1.80160300039588,-3.00075348753962,-0.845140334487559,-0.0736724818670857,1
0.148,-1.63821561496965,-1.40327151350616,-1.80127087846474,-3.00094060323196,-0.844037246637483,-0.0737872886015654,1
0.15,-1.63709539768264,-1.40334285253315,-1.80093290263253,-3.00112980564656,-0.842920412669055,-0.0739037563382976,1
0.152,-1.63596144658004,-1.40341682369611,-1.80058902084685,-3.00132107630345,-0.841789893240063,-0.074021888295611,1
0.154,-1.63481382334324,-1.40349349223613,-1.80023918044665,-3.00151439655584,-0.840645750126334,-0.0741416877075248,1
0.156,-1.63365259077981,-1.40357292410472,-1.79988332816733,-3.00170974759499,-0.839488046230257,-0.0742631578224711,1
0.158,-1.63247781283183,-1.40365518595469,-1.79952141014617,-3.00190711045529,-0.838316845589172,-0.0743863019019948,1
0.16,-1.6312895545843,-1.40374034513086,-1.79915337192769,-3.00210646601947,-0.837132213383638,-0.0745111232194227,1
0.162,-1.63008788227321,-1.40382846966035,-1.79877915846942,-3.00230779502398,-0.835934215945559,-0.0746376250585061,1
0.164,-1.6288728632936,-1.40391962824262,-1.79839871414758,-3.00251107806454,-0.834722920766144,-0.0747658107120361,1
0.166,-1.6276445662074,-1.40401389023927,-1.79801198276317,-3.00271629560183,-0.833498396503719,-0.0748956834804316,1
0.168,-1.62640306075109,-1.40411132566345,-1.79761890754803,-3.00292342796741,-0.832260712991366,-0.0750272466702971,1
0.17,-1.62514841784322,-1.40421200516899,-1.79721943117122,-3.0031324553698,-0.831009941244366,-0.0751605035929527,1
0.172,-1.62388070959169,-1.40431600003922,-1.79681349574546,-3.00334335790063,-0.829746153467473,-0.0752954575629366,1
0.174,-1.62260000930088,-1.40442338217549,-1.79640104283387,-3.00355611554116,-0.828469423061966,-0.0754321118964754,1
0.176,-1.62130639147853,-1.40453422408531,-1.79598201345678,-3.00377070816878,-0.827179824632501,-0.0755704699099282,1
0.178,-1.61999993184242,-1.40464859887023,-1.79555634809877,-3.00398711556388,-0.825877433993744,-0.0757105349181971,1
0.18,-1.61868070732678,-1.40476658021331,-1.79512398671595,-3.00420531741671,-0.824562328176751,-0.0758523102331125,1
0.182,-1.61734879608857,-1.40488824236635,-1.79468486874334,-3.00442529333459,-0.82323458543514,-0.0759957991617816,1
0.184,-1.61600427751333,-1.40501366013667,-1.7942389331025,-3.00464702284923,-0.821894285250981,-0.0761410050049136,1
0.186,-1.61464723222096,-1.40514290887363,-1.79378611820937,-3.00487048542422,-0.820541508340443,-0.0762879310551066,1
0.188,-1.61327774207108,-1.40527606445476,-1.79332636198227,-3.00509566046278,-0.819176336659155,-0.0764365805951103,1
0.19,-1.61189589016816,-1.40541320327155,-1.79285960185011,-3.00532252731561,-0.817798853407295,-0.0765869568960508,1
0.192,-1.61050176086644,-1.40555440221487,-1.79238577476085,-3.00555106528904,-0.816409143034378,-0.0767390632156287,1
0.194,-1.60909543977437,-1.40569973866006,-1.79190481719013,-3.00578125365326,-0.815007291243757,-0.0768929027962819,1
0.196,-1.60767701375893,-1.40584929045157,-1.79141666515012,-3.00601307165082,-0.813593384996786,-0.077048478863319,1
0.198,-1.60624657094949,-1.40600313588742,-1.79092125419857,-3.0062464985053,-0.812167512516686,-0.077205794623017,1
0.2,-1.6048042007414,-1.40616135370303,-1.79041851944815,-3.00648151343017,-0.810729763292052,-0.0773648532606912,1
0.202,-1.60334999379921,-1.40632402305491,-1.78990839557591,-3.00671809563786,-0.809280228080052,-0.0775256579387253,1
0.204,-1.6018840420596,-1.40649122350386,-1.78939081683304,-3.00695622434901,-0.807818998909236,-0.0776882117945762,1
0.206,-1.60040643873385,-1.40666303499778,-1.78886571705483,-3.00719587880192,-0.80634616908201,-0.0778525179387398,1
0.208,-1.59891727831002,-1.40683953785416,-1.78833302967088,-3.00743703826218,-0.804861833176726,-0.0780185794526862,1
0.21,-1.59741665655472,-1.40702081274217,-1.78779268771549,-3.00767968203254,-0.803366087049382,-0.0781863993867608,1
0.212,-1.5959046705145,-1.40720694066433,-1.78724462383837,-3.00792378946293,-0.801859027834966,-0.0783559807580513,1
0.214,-1.59438141851678,-1.40739800293782,-1.78668877031549,-3.00816933996066,-0.800340753948346,-0.0785273265482207,1
0.216,-1.59284700017052,-1.40759408117545,-1.78612505906029,-3.00841631300087,-0.79881136508481,-0.0787004397013079,1
0.218,-1.59130151636627,-1.40779525726612,-1.78555342163502,-3.00866468813714,-0.797270962220128,-0.0788753231214915,1
0.22,-1.58974506927598,-1.40800161335504,-1.78497378926238,-3.00891444501225,-0.795719647610238,-0.0790519796708232,1
0.222,-1.58817776235225,-1.40821323182341,-1.78438609283745,-3.00916556336921,-0.794157524790462,-0.0792304121669221,1
0.224,-1.58659970032722,-1.40843019526788,-1.78379026293977,-3.00941802306239,-0.792584698574299,-0.0794106233806393,1
0.226,-1.58501098921091,-1.40865258647941,-1.78318622984579,-3.00967180406889,-0.791001275051747,-0.0795926160336845,1
0.228,-1.58341173628921,-1.40888048842195,-1.78257392354148,-3.0099268865001,-0.789407361587173,-0.0797763927962211,1
0.23,-1.58180205012135,-1.4091139842106,-1.78195327373525,-3.01018325061335,-0.78780306681672,-0.0799619562844245,1
0.232,-1.58018204053686,-1.40935315708938,-1.78132420987117,-3.01044087682387,-0.786188500645224,-0.0801493090580072,1
0.234,-1.57855181863212,-1.4095980904087,-1.78068666114232,-3.01069974571677,-0.784563774242662,-0.0803384536177083,1
0.236,-1.57691149676636,-1.40984886760236,-1.78004055650458,-3.01095983805935,-0.782929000040091,-0.0805293924027504,1
0.238,-1.5752611885572,-1.41010557216416,-1.77938582469056,-3.01122113481343,-0.781284291725109,-0.0807221277882598,1
0.24,-1.57360100887566,-1.41036828762423,-1.77872239422387,-3.01148361714794,-0.779629764236793,-0.0809166620826544,1
0.242,-1.57193107384067,-1.41063709752483,-1.77805019343362,-3.01174726645162,-0.777965533760144,-0.0811129975249947,1
0.244,-1.57025150081309,-1.41091208539587,-1.77736915046922,-3.01201206434588,-0.776291717719994,-0.0813111362823053,1
0.246,-1.56856240838916,-1.41119333473005,-1.77667919331546,-3.0122779926978,-0.774608434774415,-0.0815110804468561,1
0.248,-1.56686391639347,-1.41148092895756,-1.77598024980786,-3.01254503363334,-0.772915804807575,-0.0817128320334136,1
0.25,-1.56515614587135,-1.41177495142047,-1.77527224764832,-3.01281316955055,-0.771213948922086,-0.0819163929764588,1
0.252,-1.56343921908077,-1.41207548534672,-1.77455511442101,-3.01308238313306,-0.769502989430797,-0.0821217651273683,1
0.254,-1.5617132594837,-1.4123826138238,-1.77382877760856,-3.01335265736358,-0.767783049848049,-0.0823289502515651,1
0.256,-1.55997839173683,-1.41269641977194,-1.77309316460863,-3.01362397553761,-0.766054254880389,-0.0825379500256343,1
0.258,-1.55823474168191,-1.41301698591713,-1.77234820275059,-3.0138963212772,-0.764316730416733,-0.0827487660344061,1
0.26,-1.55648243633539,-1.41334439476364,-1.77159381931265,-3.01416967854483,-0.762570603517973,-0.0829613997680081,1
0.262,-1.55472160387757,-1.41367872856624,-1.77082994153917,-3.01444403165742,-0.760816002406041,-0.0831758526188797,1
0.264,-1.55295237364121,-1.41402006930215,-1.77005649665838,-3.01471936530039,-0.7590530564524,-0.0833921258787621,1
0.266,-1.55117487609952,-1.4143684986425,-1.76927341190025,-3.01499566454183,-0.757281896165986,-0.0836102207356504,1
0.268,-1.54938924285367,-1.41472409792366,-1.7684806145148,-3.01527291484675,-0.755502653180587,-0.0838301382707167,1
0.27,-1.54759560661966,-1.41508694811808,-1.76767803179058,-3.01555110209136,-0.753715460241676,-0.0840518794552004,1
0.272,-1.54579410121472,-1.4154571298049,-1.76686559107352,-3.01583021257746,-0.751920451192649,-0.0842754451472713,1
0.274,-1.54398486154304,-1.41583472314027,-1.7660432197861,-3.01611023304686,-0.750117760960536,-0.0845008360888582,1
0.276,-1.54216802358106,-1.41621980782729,-1.76521084544672,-3.01639115069582,-0.748307525541135,-0.0847280529024498,1
0.278,-1.54034372436208,-1.41661246308577,-1.76436839568948,-3.01667295318956,-0.746489881983582,-0.084957096087868,1
0.28,-1.53851210196043,-1.41701276762158,-1.76351579828421,-3.01695562867676,-0.744664968374386,-0.0851879660190064,1
0.282,-1.536673295475,-1.41742079959587,-1.76265298115676,-3.01723916580409,-0.742832923820872,-0.0854206629405481,1
0.284,-1.53482744501223,-1.41783663659386,-1.76177987240968,-3.01752355373074,-0.740993888434108,-0.0856551869646489,1
0.286,-1.53297469166859,-1.41826035559357,-1.76089640034315,-3.01780878214294,-0.739148003311253,-0.0858915380675983,1
0.288,-1.53111517751251,-1.4186920329341,-1.76000249347621,-3.01809484126847,-0.737295410517374,-0.0861297160864499,1
0.29,-1.5292490455657,-1.41913174428384,-1.75909808056831,-3.01838172189111,-0.735436253066718,-0.0863697207156282,1
0.292,-1.52737643978401,-1.41957956460836,-1.75818309064114,-3.01866941536509,-0.733570674903439,-0.0866115515035086,1
0.294,-1.52549750503773,-1.42003556813811,-1.75725745300082,-3.01895791362944,-0.731698820881801,-0.0868552078489743,1
0.296,-1.52361238709136,-1.42049982833594,-1.75632109726032,-3.01924720922234,-0.729820836745849,-0.0871006889979457,1
0.298,-1.52172123258284,-1.42097241786436,-1.7553739533622,-3.01953729529533,-0.72793686910856,-0.0873479940398903,1
0.3,-1.51982418900235,-1.42145340855273,-1.75441595160173,-3.01982816562745,-0.726047065430484,-0.0875971219043072,1
0.302,-1.51792140467047,-1.42194287136415,-1.75344702265017,-3.02011981463931,-0.72415157399787,-0.0878480713571916,1
0.304,-1.51601302871596,-1.42244087636229,-1.75246709757851,-3.02041223740701,-0.722250543900303,-0.088100840997476,1
0.306,-1.51409921105302,-1.42294749267805,-1.75147610788138,-3.02070542967591,-0.720344125007847,-0.0883554292534511,1
0.308,-1.51218010235801,-1.42346278847602,-1.75047398550132,-3.02099938787438,-0.7184324679477,-0.0886118343791724,1
0.31,-1.51025585404577,-1.42398683092096,-1.74946066285339,-3.02129410912722,-0.716515724080392,-0.0888700544508387,1
0.312,-1.50832661824546,-1.42451968614402,-1.74843607284997,-3.02158959126904,-0.714594045475509,-0.0891300873631615,1
0.314,-1.50639254777594,-1.42506141920895,-1.74740014892595,-3.02188583285746,-0.712667584886969,-0.0893919308257126,1
0.316,-1.50445379612071,-1.42561209407823,-1.74635282506421,-3.02218283318602,-0.710736495727865,-0.0896555823592562,1
0.318,-1.50251051740241,-1.42617177357913,-1.74529403582133,-3.02248059229699,-0.708800932044866,-0.0899210392920692,1
0.32,-1.50056286635695,-1.42674051936964,-1.74422371635367,-3.02277911099388,-0.706861048492219,-0.0901882987562423,1
0.322,-1.49861099830721,-1.42731839190449,-1.74314180244371,-3.0230783908538,-0.704917000305332,-0.0904573576839728,1
0.324,-1.49665506913632,-1.42790545040103,-1.74204823052665,-3.02337843423944,-0.70296894327398,-0.0907282128038404,1
0.326,-1.49469523526059,-1.4285017528052,-1.74094293771739,-3.02367924431094,-0.701017033715122,-0.0910008606370768,1
0.328,-1.49273165360213,-1.42910735575737,-1.73982586183768,-3.02398082503736,-0.699061428445367,-0.0912752974938223,1
0.33,-1.49076448156102,-1.42972231455835,-1.73869694144368,-3.02428318120792,-0.697102284753086,-0.0915515194693731,1
0.332,-1.48879387698722,-1.43034668313535,-1.73755611585367,-3.02458631844294,-0.695139760370187,-0.0918295224404216,1
0.334,-1.48681999815212,-1.43098051400793,-1.73640332517619,-3.0248902432044,-0.693174013443589,-0.0921093020612914,1
0.336,-1.48484300371988,-1.43162385825418,-1.73523851033833,-3.02519496280621,-0.691205202506372,-0.0923908537601627,1
0.338,-1.48286305271833,-1.4322767654768,-1.73406161311439,-3.02550048542416,-0.689233486448663,-0.0926741727352967,1
